protein1,protein2,y_true,y_prob,y_pred,correct,error_type,cosine_sim
9606.ENSP00000352069,9606.ENSP00000393963,0,0.030756935,0,True,correct,-0.060082536190748215
9606.ENSP00000311430,9606.ENSP00000358635,1,0.3580375,0,False,false_negative,0.37341177463531494
9606.ENSP00000266088,9606.ENSP00000446955,0,0.06486208,0,True,correct,-0.06244745850563049
9606.ENSP00000298248,9606.ENSP00000313432,0,0.37438706,0,True,correct,0.5820640921592712
9606.ENSP00000256104,9606.ENSP00000366416,0,0.06593076,0,True,correct,0.19586654007434845
9606.ENSP00000305702,9606.ENSP00000347198,0,0.14345768,0,True,correct,-0.01114734448492527
9606.ENSP00000372191,9606.ENSP00000381657,0,0.36681944,0,True,correct,0.2622681260108948
9606.ENSP00000326767,9606.ENSP00000401237,0,0.07452686,0,True,correct,0.17251624166965485
9606.ENSP00000216225,9606.ENSP00000403293,1,0.2382415,0,False,false_negative,0.12041118741035461
9606.ENSP00000357643,9606.ENSP00000418008,0,0.023939522,0,True,correct,0.013908542692661285
9606.ENSP00000215885,9606.ENSP00000219345,1,0.9836854,1,True,correct,0.41975435614585876
9606.ENSP00000275493,9606.ENSP00000371420,1,0.041290756,0,False,false_negative,0.14574846625328064
9606.ENSP00000359505,9606.ENSP00000443130,1,0.364292,0,False,false_negative,0.46353060007095337
9606.ENSP00000430494,9606.ENSP00000485401,1,0.99999213,1,True,correct,0.8030262589454651
9606.ENSP00000364965,9606.ENSP00000418082,1,0.012860497,0,False,false_negative,0.18398204445838928
9606.ENSP00000265062,9606.ENSP00000320291,1,0.14108391,0,False,false_negative,0.3371482491493225
9606.ENSP00000216968,9606.ENSP00000295897,0,0.5173536,1,False,false_positive,0.3078600764274597
9606.ENSP00000357669,9606.ENSP00000365651,1,0.72772497,1,True,correct,0.49469882249832153
9606.ENSP00000245479,9606.ENSP00000355657,0,0.04721654,0,True,correct,0.2907322943210602
9606.ENSP00000054950,9606.ENSP00000247461,0,0.1202856,0,True,correct,0.29059258103370667
9606.ENSP00000338777,9606.ENSP00000483185,1,0.43289393,0,False,false_negative,0.42727962136268616
9606.ENSP00000311430,9606.ENSP00000322439,1,0.9988181,1,True,correct,0.4331645667552948
9606.ENSP00000259008,9606.ENSP00000307143,0,0.056702778,0,True,correct,0.49046146869659424
9606.ENSP00000238112,9606.ENSP00000416269,0,0.52015495,1,False,false_positive,0.42523881793022156
9606.ENSP00000384708,9606.ENSP00000478927,0,0.08187495,0,True,correct,0.14944103360176086
9606.ENSP00000303252,9606.ENSP00000392726,0,0.40486452,0,True,correct,0.31916046142578125
9606.ENSP00000261584,9606.ENSP00000407336,1,0.95177317,1,True,correct,0.42623335123062134
9606.ENSP00000260731,9606.ENSP00000357643,1,0.8844895,1,True,correct,0.5033626556396484
9606.ENSP00000261584,9606.ENSP00000295268,0,0.043875244,0,True,correct,0.2670820653438568
9606.ENSP00000258955,9606.ENSP00000354920,0,0.029801268,0,True,correct,-0.00034636943018995225
9606.ENSP00000262186,9606.ENSP00000483757,0,0.06937264,0,True,correct,0.20392195880413055
9606.ENSP00000282541,9606.ENSP00000310551,1,0.88212764,1,True,correct,0.6881307363510132
9606.ENSP00000288368,9606.ENSP00000352925,0,0.17274465,0,True,correct,0.14281730353832245
9606.ENSP00000257414,9606.ENSP00000258526,1,0.40365177,0,False,false_negative,0.59531170129776
9606.ENSP00000220772,9606.ENSP00000282561,0,0.02306355,0,True,correct,0.33707931637763977
9606.ENSP00000228887,9606.ENSP00000493190,0,0.033362158,0,True,correct,0.28976452350616455
9606.ENSP00000275493,9606.ENSP00000431885,1,0.19855341,0,False,false_negative,0.2533552944660187
9606.ENSP00000289004,9606.ENSP00000402608,0,0.4656965,0,True,correct,0.5153896808624268
9606.ENSP00000241052,9606.ENSP00000442920,1,0.087214604,0,False,false_negative,0.4175596237182617
9606.ENSP00000245923,9606.ENSP00000377823,0,0.7753105,1,False,false_positive,0.31319350004196167
9606.ENSP00000342858,9606.ENSP00000461269,0,0.5264518,1,False,false_positive,0.39006051421165466
9606.ENSP00000366144,9606.ENSP00000495996,0,0.017941156,0,True,correct,0.4424094557762146
9606.ENSP00000303570,9606.ENSP00000362287,1,0.27209696,0,False,false_negative,0.1736764907836914
9606.ENSP00000259457,9606.ENSP00000384211,1,0.99371344,1,True,correct,0.6749326586723328
9606.ENSP00000370950,9606.ENSP00000449328,1,0.99761367,1,True,correct,0.5870385766029358
9606.ENSP00000339136,9606.ENSP00000384675,0,0.6576363,1,False,false_positive,0.48041215538978577
9606.ENSP00000336868,9606.ENSP00000445633,1,0.9996432,1,True,correct,0.7497934103012085
9606.ENSP00000220514,9606.ENSP00000367276,0,0.7593392,1,False,false_positive,0.6280777454376221
9606.ENSP00000375730,9606.ENSP00000418082,1,0.9999995,1,True,correct,0.6857004761695862
9606.ENSP00000255174,9606.ENSP00000415822,0,0.1012337,0,True,correct,0.2588263750076294
9606.ENSP00000273047,9606.ENSP00000356405,0,0.0030336573,0,True,correct,-0.013605496846139431
9606.ENSP00000280154,9606.ENSP00000303706,0,0.05247464,0,True,correct,0.34405121207237244
9606.ENSP00000280527,9606.ENSP00000498702,0,0.048094098,0,True,correct,0.13862410187721252
9606.ENSP00000253039,9606.ENSP00000364119,1,0.99943894,1,True,correct,0.7040036916732788
9606.ENSP00000272203,9606.ENSP00000349678,0,0.0436395,0,True,correct,0.2795881927013397
9606.ENSP00000260128,9606.ENSP00000472308,0,0.15616477,0,True,correct,0.0775463879108429
9606.ENSP00000362948,9606.ENSP00000481920,1,0.9999987,1,True,correct,0.7156635522842407
9606.ENSP00000264716,9606.ENSP00000341030,0,0.027125381,0,True,correct,0.17159700393676758
9606.ENSP00000262395,9606.ENSP00000352069,0,0.14349523,0,True,correct,0.22574777901172638
9606.ENSP00000226730,9606.ENSP00000363512,0,0.0068635894,0,True,correct,0.2662089467048645
9606.ENSP00000155840,9606.ENSP00000306275,0,0.7593182,1,False,false_positive,0.4979357421398163
9606.ENSP00000199389,9606.ENSP00000378350,0,0.052804418,0,True,correct,0.26426392793655396
9606.ENSP00000228347,9606.ENSP00000262518,0,0.057686485,0,True,correct,0.18805602192878723
9606.ENSP00000260970,9606.ENSP00000334128,0,0.10918105,0,True,correct,0.2935352325439453
9606.ENSP00000225792,9606.ENSP00000263697,1,0.8351995,1,True,correct,0.5466271638870239
9606.ENSP00000272286,9606.ENSP00000301645,1,0.5649899,1,True,correct,0.5901200771331787
9606.ENSP00000254722,9606.ENSP00000401645,0,0.20840505,0,True,correct,0.44382667541503906
9606.ENSP00000356687,9606.ENSP00000495949,0,0.39775404,0,True,correct,0.3070890009403229
9606.ENSP00000266970,9606.ENSP00000421842,1,0.6414976,1,True,correct,0.2622094750404358
9606.ENSP00000278572,9606.ENSP00000320171,1,0.37308913,0,False,false_negative,0.3428010046482086
9606.ENSP00000424123,9606.ENSP00000482264,0,0.08173999,0,True,correct,0.5854343175888062
9606.ENSP00000302961,9606.ENSP00000304895,0,0.48537016,0,True,correct,0.24946387112140656
9606.ENSP00000361982,9606.ENSP00000476672,0,0.016429234,0,True,correct,0.2835557460784912
9606.ENSP00000282541,9606.ENSP00000291572,1,0.8580665,1,True,correct,0.6456347703933716
9606.ENSP00000247461,9606.ENSP00000387699,0,0.061733115,0,True,correct,0.14435486495494843
9606.ENSP00000240361,9606.ENSP00000339250,0,0.044877857,0,True,correct,0.1909363567829132
9606.ENSP00000386380,9606.ENSP00000479955,0,0.15761077,0,True,correct,0.6169357895851135
9606.ENSP00000274606,9606.ENSP00000374390,0,0.06084482,0,True,correct,0.41315874457359314
9606.ENSP00000275764,9606.ENSP00000386896,0,0.030751592,0,True,correct,0.2121131867170334
9606.ENSP00000375428,9606.ENSP00000382584,0,0.060908083,0,True,correct,0.4953872263431549
9606.ENSP00000216540,9606.ENSP00000318867,1,0.37101117,0,False,false_negative,0.5646651387214661
9606.ENSP00000411145,9606.ENSP00000441953,0,0.045075815,0,True,correct,0.0355076938867569
9606.ENSP00000273398,9606.ENSP00000320324,0,0.11718602,0,True,correct,0.2429015040397644
9606.ENSP00000273047,9606.ENSP00000495563,1,0.62336713,1,True,correct,0.593288779258728
9606.ENSP00000250092,9606.ENSP00000348416,0,0.0813305,0,True,correct,0.28329789638519287
9606.ENSP00000265191,9606.ENSP00000357682,0,0.31716,0,True,correct,0.2657921016216278
9606.ENSP00000270570,9606.ENSP00000365413,0,0.019325746,0,True,correct,0.5144168734550476
9606.ENSP00000332256,9606.ENSP00000337450,1,0.4982335,0,False,false_negative,0.4903968870639801
9606.ENSP00000274606,9606.ENSP00000370589,1,0.9996283,1,True,correct,0.6572182178497314
9606.ENSP00000252244,9606.ENSP00000262418,0,0.123567775,0,True,correct,0.1215241551399231
9606.ENSP00000216115,9606.ENSP00000346697,1,0.7306488,1,True,correct,0.5430551171302795
9606.ENSP00000382004,9606.ENSP00000500409,1,0.79541314,1,True,correct,0.5400775074958801
9606.ENSP00000311313,9606.ENSP00000453502,0,0.09115087,0,True,correct,0.392068475484848
9606.ENSP00000376792,9606.ENSP00000450731,1,0.99931204,1,True,correct,0.8058345913887024
9606.ENSP00000255608,9606.ENSP00000299259,1,0.40530393,0,False,false_negative,0.372497022151947
9606.ENSP00000378414,9606.ENSP00000445633,1,0.98989165,1,True,correct,0.5437811017036438
9606.ENSP00000358784,9606.ENSP00000371985,1,0.26811537,0,False,false_negative,0.7188006043434143
9606.ENSP00000230354,9606.ENSP00000370200,1,0.995824,1,True,correct,0.41483578085899353
9606.ENSP00000321797,9606.ENSP00000393312,1,0.9984333,1,True,correct,0.6690285801887512
9606.ENSP00000295314,9606.ENSP00000351022,1,0.52037615,1,True,correct,0.512550950050354
9606.ENSP00000315410,9606.ENSP00000348772,0,0.78425896,1,False,false_positive,0.5150508880615234
9606.ENSP00000381823,9606.ENSP00000385995,0,0.031313363,0,True,correct,0.17768438160419464
9606.ENSP00000251119,9606.ENSP00000346809,0,0.85273904,1,False,false_positive,0.4621412456035614
9606.ENSP00000231449,9606.ENSP00000431885,1,0.7146644,1,True,correct,0.49008500576019287
9606.ENSP00000265990,9606.ENSP00000499371,0,0.17384595,0,True,correct,0.4521746337413788
9606.ENSP00000336868,9606.ENSP00000381657,0,0.83793885,1,False,false_positive,0.5190601944923401
9606.ENSP00000216373,9606.ENSP00000292408,1,0.5994166,1,True,correct,0.39326199889183044
9606.ENSP00000231454,9606.ENSP00000284818,0,0.02089117,0,True,correct,0.4985578954219818
9606.ENSP00000355890,9606.ENSP00000378199,0,0.036744874,0,True,correct,0.26740315556526184
9606.ENSP00000346012,9606.ENSP00000492441,1,0.9999943,1,True,correct,0.7753353714942932
9606.ENSP00000365081,9606.ENSP00000379282,0,0.14933701,0,True,correct,0.20341861248016357
9606.ENSP00000262262,9606.ENSP00000378485,0,0.84397954,1,False,false_positive,0.3998822271823883
9606.ENSP00000331791,9606.ENSP00000417207,0,0.34273258,0,True,correct,0.4221816062927246
9606.ENSP00000393566,9606.ENSP00000398890,1,0.98933,1,True,correct,0.73518306016922
9606.ENSP00000252486,9606.ENSP00000287152,0,0.0749832,0,True,correct,0.10734017193317413
9606.ENSP00000358994,9606.ENSP00000379612,1,0.13000815,0,False,false_negative,0.2674941420555115
9606.ENSP00000354995,9606.ENSP00000477707,1,0.8528975,1,True,correct,0.5619892477989197
9606.ENSP00000351614,9606.ENSP00000418572,1,0.9976592,1,True,correct,0.6137806177139282
9606.ENSP00000221996,9606.ENSP00000280190,0,0.059692316,0,True,correct,0.208614319562912
9606.ENSP00000371517,9606.ENSP00000381785,1,0.09738474,0,False,false_negative,0.47129082679748535
9606.ENSP00000053468,9606.ENSP00000489674,0,0.002595343,0,True,correct,0.22484509646892548
9606.ENSP00000354451,9606.ENSP00000364219,0,0.056661893,0,True,correct,0.1684863418340683
9606.ENSP00000261023,9606.ENSP00000293379,1,0.99993336,1,True,correct,0.7978249788284302
9606.ENSP00000262320,9606.ENSP00000355325,0,0.010370212,0,True,correct,0.20275714993476868
9606.ENSP00000257245,9606.ENSP00000351214,1,0.9906148,1,True,correct,0.6936241984367371
9606.ENSP00000258648,9606.ENSP00000482438,1,0.99884856,1,True,correct,0.621868908405304
9606.ENSP00000250018,9606.ENSP00000363827,0,0.034975108,0,True,correct,0.06231432408094406
9606.ENSP00000221978,9606.ENSP00000328207,0,0.0022037483,0,True,correct,0.5338877439498901
9606.ENSP00000237596,9606.ENSP00000291295,0,0.43854362,0,True,correct,0.39926907420158386
9606.ENSP00000351015,9606.ENSP00000418529,0,0.030003805,0,True,correct,0.03477431461215019
9606.ENSP00000308275,9606.ENSP00000441875,0,0.083489254,0,True,correct,0.2193700075149536
9606.ENSP00000307272,9606.ENSP00000338990,1,0.8952819,1,True,correct,0.5358085036277771
9606.ENSP00000371425,9606.ENSP00000430494,1,0.8825261,1,True,correct,0.4972545802593231
9606.ENSP00000417142,9606.ENSP00000482773,0,0.098672375,0,True,correct,0.23020076751708984
9606.ENSP00000253363,9606.ENSP00000355657,0,0.079494484,0,True,correct,0.05918383225798607
9606.ENSP00000319851,9606.ENSP00000357535,0,0.010902085,0,True,correct,0.39932531118392944
9606.ENSP00000380855,9606.ENSP00000388620,0,0.0072969035,0,True,correct,0.4164952337741852
9606.ENSP00000311505,9606.ENSP00000339001,0,0.5871824,1,False,false_positive,0.4005611836910248
9606.ENSP00000263408,9606.ENSP00000498879,1,0.41965476,0,False,false_negative,0.37877973914146423
9606.ENSP00000336868,9606.ENSP00000351589,1,0.9972344,1,True,correct,0.6505595445632935
9606.ENSP00000255380,9606.ENSP00000286548,1,0.8554303,1,True,correct,0.49252867698669434
9606.ENSP00000270570,9606.ENSP00000343838,0,0.23319149,0,True,correct,0.4266296923160553
9606.ENSP00000266674,9606.ENSP00000284240,0,0.19385788,0,True,correct,0.38330113887786865
9606.ENSP00000313921,9606.ENSP00000499129,0,0.13183722,0,True,correct,0.2772541344165802
9606.ENSP00000302657,9606.ENSP00000379282,0,0.079540886,0,True,correct,0.43204179406166077
9606.ENSP00000230354,9606.ENSP00000255764,1,0.9995937,1,True,correct,0.44681552052497864
9606.ENSP00000262584,9606.ENSP00000369139,0,0.022085939,0,True,correct,0.026609620079398155
9606.ENSP00000264553,9606.ENSP00000455434,0,0.028298197,0,True,correct,0.20903155207633972
9606.ENSP00000349722,9606.ENSP00000356480,1,0.26470378,0,False,false_negative,0.35896262526512146
9606.ENSP00000240651,9606.ENSP00000296102,0,0.3532648,0,True,correct,0.37000373005867004
9606.ENSP00000301645,9606.ENSP00000356591,1,0.36833313,0,False,false_negative,0.3982376754283905
9606.ENSP00000350249,9606.ENSP00000359693,0,0.04873995,0,True,correct,0.1579916775226593
9606.ENSP00000306397,9606.ENSP00000373979,1,0.04039805,0,False,false_negative,-0.019042015075683594
9606.ENSP00000204517,9606.ENSP00000362649,0,0.86937433,1,False,false_positive,0.3797069489955902
9606.ENSP00000370669,9606.ENSP00000478212,1,0.23574059,0,False,false_negative,0.33024492859840393
9606.ENSP00000354109,9606.ENSP00000403293,1,0.23554872,0,False,false_negative,0.5480628609657288
9606.ENSP00000354782,9606.ENSP00000364076,1,0.10876468,0,False,false_negative,0.4146708846092224
9606.ENSP00000408005,9606.ENSP00000496414,1,0.7730013,1,True,correct,0.5122798681259155
9606.ENSP00000244230,9606.ENSP00000327179,1,0.99996126,1,True,correct,0.8089932799339294
9606.ENSP00000355890,9606.ENSP00000392709,0,0.0007854073,0,True,correct,0.10512042045593262
9606.ENSP00000364076,9606.ENSP00000483185,0,0.2824458,0,True,correct,0.3122030198574066
9606.ENSP00000313432,9606.ENSP00000322991,1,0.4891004,0,False,false_negative,0.677655816078186
9606.ENSP00000005340,9606.ENSP00000380044,1,0.6262129,1,True,correct,0.2826800048351288
9606.ENSP00000360242,9606.ENSP00000366819,0,0.03223839,0,True,correct,0.19366589188575745
9606.ENSP00000308351,9606.ENSP00000341268,1,0.9542216,1,True,correct,0.5754075050354004
9606.ENSP00000423673,9606.ENSP00000441126,1,0.9994436,1,True,correct,0.677621603012085
9606.ENSP00000264938,9606.ENSP00000408005,1,0.9118303,1,True,correct,0.5902252793312073
9606.ENSP00000230340,9606.ENSP00000371858,1,0.9782502,1,True,correct,0.6939802169799805
9606.ENSP00000303706,9606.ENSP00000405726,1,0.017358355,0,False,false_negative,0.5614981651306152
9606.ENSP00000216540,9606.ENSP00000360372,0,0.10739226,0,True,correct,0.4227166175842285
9606.ENSP00000333697,9606.ENSP00000463379,0,0.049854722,0,True,correct,0.3767549991607666
9606.ENSP00000293217,9606.ENSP00000390722,0,0.57830524,1,False,false_positive,0.4545629322528839
9606.ENSP00000377845,9606.ENSP00000413064,1,0.7442327,1,True,correct,0.3433385491371155
9606.ENSP00000385470,9606.ENSP00000434717,0,0.014532527,0,True,correct,0.49021291732788086
9606.ENSP00000296129,9606.ENSP00000359364,0,0.45359117,0,True,correct,0.3721427321434021
9606.ENSP00000425809,9606.ENSP00000479850,0,0.7838938,1,False,false_positive,0.6175677180290222
9606.ENSP00000307940,9606.ENSP00000311430,1,0.9960932,1,True,correct,0.4137990474700928
9606.ENSP00000296102,9606.ENSP00000310726,1,0.99873346,1,True,correct,0.5904039740562439
9606.ENSP00000216181,9606.ENSP00000499406,1,0.142904,0,False,false_negative,0.4098220765590668
9606.ENSP00000361245,9606.ENSP00000460348,0,0.04461734,0,True,correct,0.13577759265899658
9606.ENSP00000234816,9606.ENSP00000363157,0,0.08263168,0,True,correct,0.11972713470458984
9606.ENSP00000233025,9606.ENSP00000483005,0,0.03067922,0,True,correct,0.16447721421718597
9606.ENSP00000261769,9606.ENSP00000382004,1,0.9984811,1,True,correct,0.5839943885803223
9606.ENSP00000205636,9606.ENSP00000264001,1,0.3925001,0,False,false_negative,0.5497768521308899
9606.ENSP00000361209,9606.ENSP00000453177,0,0.03487221,0,True,correct,0.15714381635189056
9606.ENSP00000333283,9606.ENSP00000442573,0,0.02903052,0,True,correct,0.1402365118265152
9606.ENSP00000400175,9606.ENSP00000491537,0,0.18216357,0,True,correct,-0.015653595328330994
9606.ENSP00000357189,9606.ENSP00000362649,0,0.24189107,0,True,correct,0.28322839736938477
9606.ENSP00000318480,9606.ENSP00000348886,1,0.9457178,1,True,correct,0.5331933498382568
9606.ENSP00000332788,9606.ENSP00000376703,0,0.8056675,1,False,false_positive,0.49708107113838196
9606.ENSP00000230053,9606.ENSP00000363827,0,0.26318446,0,True,correct,0.29883962869644165
9606.ENSP00000257414,9606.ENSP00000398698,0,0.063542515,0,True,correct,0.040906138718128204
9606.ENSP00000257770,9606.ENSP00000301825,1,0.9787578,1,True,correct,0.5366526246070862
9606.ENSP00000265395,9606.ENSP00000293217,1,0.1316154,0,False,false_negative,0.4611973762512207
9606.ENSP00000221233,9606.ENSP00000470560,1,0.9538114,1,True,correct,0.6115532517433167
9606.ENSP00000286548,9606.ENSP00000441913,1,0.8088892,1,True,correct,0.3132692873477936
9606.ENSP00000226207,9606.ENSP00000499406,1,0.6952268,1,True,correct,0.6302117109298706
9606.ENSP00000401237,9606.ENSP00000418082,0,0.13767721,0,True,correct,0.3237362504005432
9606.ENSP00000257770,9606.ENSP00000333019,1,0.99188775,1,True,correct,0.45617803931236267
9606.ENSP00000300413,9606.ENSP00000478070,1,0.9496884,1,True,correct,0.603404700756073
9606.ENSP00000300589,9606.ENSP00000356355,0,0.12233179,0,True,correct,0.3142920732498169
9606.ENSP00000377681,9606.ENSP00000425556,0,0.034091488,0,True,correct,0.03121475875377655
9606.ENSP00000299259,9606.ENSP00000386880,1,0.93995714,1,True,correct,0.6769202947616577
9606.ENSP00000230124,9606.ENSP00000261776,1,0.8887509,1,True,correct,0.5528104901313782
9606.ENSP00000258821,9606.ENSP00000377845,0,0.17569569,0,True,correct,0.3790762722492218
9606.ENSP00000404121,9606.ENSP00000467123,0,0.019575631,0,True,correct,0.2801719009876251
9606.ENSP00000326031,9606.ENSP00000441875,0,0.016099285,0,True,correct,0.0363820344209671
9606.ENSP00000261383,9606.ENSP00000310829,1,0.60158825,1,True,correct,0.5402105450630188
9606.ENSP00000240079,9606.ENSP00000447537,0,0.40710473,0,True,correct,0.4152393937110901
9606.ENSP00000265000,9606.ENSP00000415454,1,0.9897878,1,True,correct,0.6761037707328796
9606.ENSP00000332194,9606.ENSP00000355657,1,0.99995553,1,True,correct,0.7563319206237793
9606.ENSP00000381657,9606.ENSP00000462355,1,0.99534756,1,True,correct,0.5392507910728455
9606.ENSP00000351022,9606.ENSP00000451828,0,0.14071551,0,True,correct,0.10329601913690567
9606.ENSP00000326031,9606.ENSP00000478767,1,0.9083754,1,True,correct,0.43775761127471924
9606.ENSP00000266544,9606.ENSP00000349142,1,0.8755818,1,True,correct,0.4690238833427429
9606.ENSP00000357838,9606.ENSP00000377845,1,0.94765973,1,True,correct,0.5875082015991211
9606.ENSP00000262646,9606.ENSP00000360609,0,0.1673341,0,True,correct,0.14996573328971863
9606.ENSP00000348596,9606.ENSP00000354091,1,0.99996626,1,True,correct,0.759856641292572
9606.ENSP00000431040,9606.ENSP00000496044,1,0.99720615,1,True,correct,0.3278091847896576
9606.ENSP00000268835,9606.ENSP00000381504,1,0.98158824,1,True,correct,0.7053993940353394
9606.ENSP00000332194,9606.ENSP00000437659,1,0.645672,1,True,correct,0.40589457750320435
9606.ENSP00000385478,9606.ENSP00000466477,0,0.017272003,0,True,correct,0.2931196987628937
9606.ENSP00000261921,9606.ENSP00000295633,0,0.67065537,1,False,false_positive,0.5685397982597351
9606.ENSP00000371958,9606.ENSP00000386896,1,0.9354789,1,True,correct,0.5405588150024414
9606.ENSP00000404121,9606.ENSP00000416269,1,0.5167555,1,True,correct,0.6021057963371277
9606.ENSP00000221265,9606.ENSP00000339495,1,0.99069583,1,True,correct,0.5355996489524841
9606.ENSP00000320663,9606.ENSP00000358532,0,0.030071735,0,True,correct,0.16413713991641998
9606.ENSP00000230053,9606.ENSP00000260970,1,0.35275704,0,False,false_negative,0.36136558651924133
9606.ENSP00000379644,9606.ENSP00000398273,1,0.83734196,1,True,correct,0.717509388923645
9606.ENSP00000219481,9606.ENSP00000293217,1,0.1969754,0,False,false_negative,0.5153011083602905
9606.ENSP00000340608,9606.ENSP00000344220,1,0.98054206,1,True,correct,0.5221731066703796
9606.ENSP00000258742,9606.ENSP00000444029,1,0.97146916,1,True,correct,0.5393095016479492
9606.ENSP00000467041,9606.ENSP00000473172,1,0.9378556,1,True,correct,0.5833224654197693
9606.ENSP00000362127,9606.ENSP00000367806,0,0.011366042,0,True,correct,0.1335032731294632
9606.ENSP00000339063,9606.ENSP00000478982,0,0.76513344,1,False,false_positive,0.37544840574264526
9606.ENSP00000298585,9606.ENSP00000482552,1,0.16964068,0,False,false_negative,0.268627792596817
9606.ENSP00000305696,9606.ENSP00000461930,1,0.9591022,1,True,correct,0.4740697145462036
9606.ENSP00000301141,9606.ENSP00000387683,1,0.9184482,1,True,correct,0.6546960473060608
9606.ENSP00000184183,9606.ENSP00000378830,0,0.048945714,0,True,correct,0.036549486219882965
9606.ENSP00000290759,9606.ENSP00000317333,1,0.6041506,1,True,correct,0.618617057800293
9606.ENSP00000253363,9606.ENSP00000313199,0,0.62663895,1,False,false_positive,0.6297872066497803
9606.ENSP00000285393,9606.ENSP00000377033,1,0.99103,1,True,correct,0.5084936618804932
9606.ENSP00000321449,9606.ENSP00000370589,1,0.9972439,1,True,correct,0.676049530506134
9606.ENSP00000240328,9606.ENSP00000265354,0,0.09679597,0,True,correct,0.5239576101303101
9606.ENSP00000377224,9606.ENSP00000417914,0,0.30061775,0,True,correct,0.4674019515514374
9606.ENSP00000155840,9606.ENSP00000377836,0,0.02875193,0,True,correct,-0.04323878139257431
9606.ENSP00000356405,9606.ENSP00000415536,1,0.9982494,1,True,correct,0.5109609365463257
9606.ENSP00000326869,9606.ENSP00000381968,1,0.7287596,1,True,correct,0.4545462727546692
9606.ENSP00000296140,9606.ENSP00000484078,1,0.9884155,1,True,correct,0.6558753848075867
9606.ENSP00000261596,9606.ENSP00000419879,1,0.9744872,1,True,correct,0.5920567512512207
9606.ENSP00000229795,9606.ENSP00000345083,1,0.9969116,1,True,correct,0.6005175113677979
9606.ENSP00000301873,9606.ENSP00000362776,0,0.08268425,0,True,correct,0.4705062806606293
9606.ENSP00000228347,9606.ENSP00000258955,1,0.4282802,0,False,false_negative,0.27030929923057556
9606.ENSP00000263645,9606.ENSP00000286548,1,0.59346163,1,True,correct,0.21309785544872284
9606.ENSP00000261769,9606.ENSP00000324806,1,0.8775237,1,True,correct,0.4587276875972748
9606.ENSP00000295213,9606.ENSP00000367139,0,0.20925428,0,True,correct,0.3324187994003296
9606.ENSP00000379644,9606.ENSP00000496168,1,0.62207294,1,True,correct,0.4321219027042389
9606.ENSP00000250498,9606.ENSP00000455716,1,0.96980035,1,True,correct,0.6126017570495605
9606.ENSP00000265709,9606.ENSP00000345268,0,0.22020714,0,True,correct,0.23890523612499237
9606.ENSP00000216373,9606.ENSP00000447241,1,0.6857595,1,True,correct,0.44931232929229736
9606.ENSP00000331106,9606.ENSP00000482609,1,0.99934715,1,True,correct,0.6465635299682617
9606.ENSP00000359665,9606.ENSP00000445381,1,0.9925539,1,True,correct,0.5209264159202576
9606.ENSP00000355026,9606.ENSP00000456436,0,0.1753797,0,True,correct,0.146772563457489
9606.ENSP00000273450,9606.ENSP00000355741,0,0.07556622,0,True,correct,0.24107198417186737
9606.ENSP00000258821,9606.ENSP00000403172,1,0.6908744,1,True,correct,0.4058825373649597
9606.ENSP00000335082,9606.ENSP00000377700,1,0.18128721,0,False,false_negative,0.3542897403240204
9606.ENSP00000393333,9606.ENSP00000493985,0,0.55633444,1,False,false_positive,0.42277368903160095
9606.ENSP00000053468,9606.ENSP00000392094,1,0.67505246,1,True,correct,0.3408955931663513
9606.ENSP00000221132,9606.ENSP00000309376,0,0.06799761,0,True,correct,0.19164571166038513
9606.ENSP00000272371,9606.ENSP00000372295,1,0.79285145,1,True,correct,0.5547719597816467
9606.ENSP00000322439,9606.ENSP00000463379,1,0.8968115,1,True,correct,0.450364887714386
9606.ENSP00000297156,9606.ENSP00000404131,0,0.19655319,0,True,correct,0.22009000182151794
9606.ENSP00000299824,9606.ENSP00000420357,0,0.023898728,0,True,correct,-0.1239679679274559
9606.ENSP00000321797,9606.ENSP00000405004,0,0.1518269,0,True,correct,0.3845635652542114
9606.ENSP00000251775,9606.ENSP00000259400,1,0.45350152,0,False,false_negative,0.5424716472625732
9606.ENSP00000259915,9606.ENSP00000261769,1,0.92054784,1,True,correct,0.41861870884895325
9606.ENSP00000251047,9606.ENSP00000396688,0,0.20286119,0,True,correct,0.14514309167861938
9606.ENSP00000270625,9606.ENSP00000367806,1,1.0,1,True,correct,0.8913185596466064
9606.ENSP00000367564,9606.ENSP00000392094,1,0.16610722,0,False,false_negative,0.42451363801956177
9606.ENSP00000379353,9606.ENSP00000496241,1,0.10551863,0,False,false_negative,0.31895411014556885
9606.ENSP00000053468,9606.ENSP00000461930,1,0.95685714,1,True,correct,0.41312605142593384
9606.ENSP00000370343,9606.ENSP00000433642,0,0.07894471,0,True,correct,0.5566390752792358
9606.ENSP00000225831,9606.ENSP00000241453,0,0.50194865,1,False,false_positive,0.45757848024368286
9606.ENSP00000253363,9606.ENSP00000362244,0,0.11361813,0,True,correct,0.0998213067650795
9606.ENSP00000320543,9606.ENSP00000351926,1,0.99535334,1,True,correct,0.6927595138549805
9606.ENSP00000262320,9606.ENSP00000356652,1,0.44791234,0,False,false_negative,0.2993018627166748
9606.ENSP00000332444,9606.ENSP00000345412,1,0.66633546,1,True,correct,0.5611523389816284
9606.ENSP00000246792,9606.ENSP00000442736,1,0.59769493,1,True,correct,0.41665592789649963
